Wed Dec  6 08:28:53 2017, Rain
Wed Dec  6 09:28:57 2017, Rain
Wed Dec  6 10:29:01 2017, Rain
Wed Dec  6 11:29:05 2017, Rain
Wed Dec  6 12:29:09 2017, Rain
Wed Dec  6 13:29:13 2017, Rain
Wed Dec  6 14:29:17 2017, Rain
Wed Dec  6 15:29:22 2017, Rain
Wed Dec  6 16:29:26 2017, Overcast
Wed Dec  6 17:29:30 2017, Mostly Cloudy
Wed Dec  6 18:29:35 2017, Overcast
Wed Dec  6 19:29:39 2017, Rain
Wed Dec  6 20:29:43 2017, Rain
Wed Dec  6 21:29:47 2017, Rain
Wed Dec  6 22:29:51 2017, Rain
Wed Dec  6 23:29:55 2017, Rain
Thu Dec  7 00:29:59 2017, Overcast
Thu Dec  7 01:30:03 2017, Rain
Thu Dec  7 02:30:07 2017, Rain
Thu Dec  7 03:30:12 2017, Rain
Thu Dec  7 04:30:16 2017, Rain
Thu Dec  7 05:30:20 2017, Rain
Thu Dec  7 06:30:24 2017, Rain
Thu Dec  7 07:30:29 2017, Rain
Thu Dec  7 08:30:32 2017, Rain
Thu Dec  7 09:30:37 2017, Rain
Thu Dec  7 10:30:41 2017, Rain
Thu Dec  7 11:30:45 2017, Rain
Thu Dec  7 12:30:49 2017, Rain
Thu Dec  7 13:30:53 2017, Rain
Thu Dec  7 14:30:57 2017, Rain
Thu Dec  7 15:31:01 2017, Rain
Thu Dec  7 16:31:05 2017, Rain
Thu Dec  7 17:31:09 2017, Overcast
Thu Dec  7 18:31:13 2017, Overcast
Thu Dec  7 19:31:17 2017, Overcast
Thu Dec  7 20:31:21 2017, Rain
Thu Dec  7 21:31:25 2017, Ice Pellets
Thu Dec  7 22:31:29 2017, Snow
Thu Dec  7 23:31:33 2017, Snow
Fri Dec  8 00:31:37 2017, Snow
Fri Dec  8 01:31:42 2017, Snow
Fri Dec  8 02:31:46 2017, Snow
Fri Dec  8 03:31:50 2017, Snow
Fri Dec  8 04:31:54 2017, Snow
Fri Dec  8 05:31:58 2017, Overcast
Fri Dec  8 06:32:02 2017, Mostly Cloudy
Fri Dec  8 07:32:06 2017, Mostly Cloudy
Fri Dec  8 08:32:10 2017, Mostly Cloudy
Fri Dec  8 09:32:14 2017, Partly Cloudy
Fri Dec  8 10:32:18 2017, Partly Cloudy
Fri Dec  8 11:32:22 2017, Partly Cloudy
Fri Dec  8 12:32:26 2017, Clear
Fri Dec  8 13:32:30 2017, Partly Cloudy
Fri Dec  8 14:32:35 2017, Partly Cloudy
Fri Dec  8 15:32:39 2017, Clear
Fri Dec  8 16:32:43 2017, Clear
Fri Dec  8 17:32:47 2017, Clear
Fri Dec  8 18:32:51 2017, Clear
Fri Dec  8 19:32:55 2017, Clear
Fri Dec  8 20:32:59 2017, Clear
Fri Dec  8 21:33:03 2017, Clear
Fri Dec  8 22:33:08 2017, Clear
Fri Dec  8 23:33:12 2017, Clear
Sat Dec  9 00:33:16 2017, Clear
Sat Dec  9 01:33:20 2017, Clear
Sat Dec  9 02:33:24 2017, Clear
Sat Dec  9 03:33:28 2017, Clear
Sat Dec  9 04:33:32 2017, Clear
Sat Dec  9 05:33:36 2017, Clear
Sat Dec  9 06:33:40 2017, Clear
Sat Dec  9 07:33:44 2017, Clear
Sat Dec  9 08:33:48 2017, Clear
Sat Dec  9 09:33:52 2017, Clear
Sat Dec  9 10:33:57 2017, Clear
Sat Dec  9 11:34:01 2017, Clear
Sat Dec  9 12:34:05 2017, Clear
Sat Dec  9 13:34:09 2017, Clear
Sat Dec  9 14:34:13 2017, Clear
Sat Dec  9 15:34:17 2017, Clear
Sat Dec  9 16:34:21 2017, Clear
Sat Dec  9 17:34:25 2017, Clear
Sat Dec  9 18:34:29 2017, Clear
Sat Dec  9 19:34:33 2017, Clear
Sat Dec  9 20:34:37 2017, Clear
Sat Dec  9 21:34:41 2017, Clear
Sat Dec  9 22:34:45 2017, Clear
Sat Dec  9 23:34:49 2017, Clear
Sun Dec 10 00:34:53 2017, Clear
Sun Dec 10 01:34:57 2017, Clear
Sun Dec 10 02:35:02 2017, Clear
Sun Dec 10 03:35:06 2017, Clear
Sun Dec 10 04:35:10 2017, Clear
Sun Dec 10 05:35:14 2017, Clear
Sun Dec 10 06:35:18 2017, Clear
Sun Dec 10 07:35:22 2017, Clear
Sun Dec 10 08:35:26 2017, Clear
Sun Dec 10 09:35:30 2017, Clear
Sun Dec 10 10:35:35 2017, Clear
Sun Dec 10 11:35:39 2017, Clear
Sun Dec 10 12:35:43 2017, Clear
Sun Dec 10 13:35:47 2017, Clear
Sun Dec 10 14:35:51 2017, Clear
Sun Dec 10 15:35:55 2017, Clear
Sun Dec 10 16:35:59 2017, Clear
Sun Dec 10 17:36:04 2017, Partly Cloudy
Sun Dec 10 18:36:08 2017, Clear
Sun Dec 10 19:36:12 2017, Clear
Sun Dec 10 20:36:16 2017, Clear
Sun Dec 10 21:36:20 2017, Clear
Sun Dec 10 22:36:24 2017, Clear
Sun Dec 10 23:36:28 2017, Clear
Mon Dec 11 00:36:32 2017, Clear
Mon Dec 11 01:36:36 2017, Clear
Mon Dec 11 02:36:40 2017, Clear
Mon Dec 11 03:36:44 2017, Clear
Mon Dec 11 04:36:48 2017, Clear
Mon Dec 11 05:36:52 2017, Clear
Mon Dec 11 06:36:56 2017, Clear
Mon Dec 11 07:37:00 2017, Partly Cloudy
Mon Dec 11 08:37:04 2017, Partly Cloudy
Mon Dec 11 09:37:09 2017, Partly Cloudy
Mon Dec 11 10:37:13 2017, Clear
Mon Dec 11 11:37:17 2017, Clear
Mon Dec 11 12:37:21 2017, Clear
Mon Dec 11 13:37:25 2017, Clear
Mon Dec 11 14:37:29 2017, Clear
Mon Dec 11 15:37:33 2017, Clear
Mon Dec 11 16:37:37 2017, Clear
Mon Dec 11 17:37:41 2017, Clear
Mon Dec 11 18:37:45 2017, Clear
Mon Dec 11 19:37:49 2017, Clear
Mon Dec 11 20:37:54 2017, Clear
Mon Dec 11 21:37:58 2017, Partly Cloudy
Mon Dec 11 22:38:02 2017, Partly Cloudy
Mon Dec 11 23:38:06 2017, Partly Cloudy
Tue Dec 12 00:38:10 2017, Partly Cloudy
Tue Dec 12 01:38:14 2017, Partly Cloudy
Tue Dec 12 02:38:18 2017, Partly Cloudy
Tue Dec 12 03:38:22 2017, Clear
Tue Dec 12 04:38:26 2017, Partly Cloudy
Tue Dec 12 05:38:30 2017, Clear
Tue Dec 12 06:38:34 2017, Clear
Tue Dec 12 07:38:38 2017, Clear
Tue Dec 12 08:38:42 2017, Clear
Tue Dec 12 09:38:46 2017, Clear
Tue Dec 12 10:38:50 2017, Clear
Tue Dec 12 11:38:54 2017, Clear
Tue Dec 12 12:38:58 2017, Clear
Tue Dec 12 13:39:02 2017, Clear
Tue Dec 12 14:39:07 2017, Clear
Tue Dec 12 15:39:11 2017, Clear
Tue Dec 12 16:39:15 2017, Clear
Tue Dec 12 17:39:19 2017, Clear
Tue Dec 12 18:39:23 2017, Clear
Tue Dec 12 19:39:27 2017, Clear
Tue Dec 12 20:39:31 2017, Clear
Tue Dec 12 21:39:35 2017, Clear
Tue Dec 12 22:39:39 2017, Clear
Tue Dec 12 23:39:43 2017, Partly Cloudy
Wed Dec 13 00:39:47 2017, Partly Cloudy
Wed Dec 13 01:39:51 2017, Mostly Cloudy
Wed Dec 13 02:39:55 2017, Mostly Cloudy
Wed Dec 13 03:40:00 2017, Partly Cloudy
Wed Dec 13 04:40:04 2017, Partly Cloudy
Wed Dec 13 05:40:08 2017, Partly Cloudy
Wed Dec 13 06:40:12 2017, Mostly Cloudy
Wed Dec 13 07:40:16 2017, Partly Cloudy
Wed Dec 13 08:40:20 2017, Partly Cloudy
Wed Dec 13 09:40:24 2017, Mostly Cloudy
Wed Dec 13 10:40:28 2017, Partly Cloudy
Wed Dec 13 11:40:32 2017, Partly Cloudy
Wed Dec 13 12:40:36 2017, Partly Cloudy
Wed Dec 13 13:40:41 2017, Partly Cloudy
Wed Dec 13 14:40:45 2017, Partly Cloudy
Wed Dec 13 15:40:49 2017, Clear
Wed Dec 13 16:40:53 2017, Clear
Wed Dec 13 17:40:58 2017, Partly Cloudy
Wed Dec 13 18:41:02 2017, Partly Cloudy
Wed Dec 13 19:41:06 2017, Partly Cloudy
Wed Dec 13 20:41:10 2017, Partly Cloudy
Wed Dec 13 21:41:14 2017, Partly Cloudy
Wed Dec 13 22:41:18 2017, Partly Cloudy
Wed Dec 13 23:41:22 2017, Partly Cloudy
Thu Dec 14 00:41:26 2017, Partly Cloudy
Thu Dec 14 01:41:30 2017, Mostly Cloudy
Thu Dec 14 02:41:34 2017, Mostly Cloudy
Thu Dec 14 03:41:38 2017, Mostly Cloudy
Thu Dec 14 04:41:42 2017, Partly Cloudy
Thu Dec 14 05:41:46 2017, Partly Cloudy
Thu Dec 14 06:41:50 2017, Mostly Cloudy
Thu Dec 14 07:41:54 2017, Clear
Thu Dec 14 08:41:58 2017, Mostly Cloudy
Thu Dec 14 09:42:02 2017, Partly Cloudy
Thu Dec 14 10:42:06 2017, Partly Cloudy
Thu Dec 14 11:42:11 2017, Partly Cloudy
Thu Dec 14 12:42:15 2017, Partly Cloudy
Thu Dec 14 13:42:19 2017, Mostly Cloudy
Thu Dec 14 14:42:23 2017, Mostly Cloudy
Thu Dec 14 15:42:27 2017, Partly Cloudy
Thu Dec 14 16:42:31 2017, Partly Cloudy
Thu Dec 14 17:42:36 2017, Partly Cloudy
Thu Dec 14 18:42:40 2017, Partly Cloudy
Thu Dec 14 19:42:45 2017, Clear
Thu Dec 14 20:42:48 2017, Partly Cloudy
Thu Dec 14 21:42:53 2017, Partly Cloudy
Thu Dec 14 22:42:56 2017, Mostly Cloudy
Thu Dec 14 23:43:00 2017, Mostly Cloudy
Fri Dec 15 00:43:04 2017, Mostly Cloudy
Fri Dec 15 01:43:08 2017, Mostly Cloudy
Fri Dec 15 02:43:12 2017, Mostly Cloudy
Fri Dec 15 03:43:16 2017, Mostly Cloudy
Fri Dec 15 04:43:21 2017, Rain
Fri Dec 15 05:43:24 2017, Overcast
Fri Dec 15 06:43:28 2017, Overcast
Fri Dec 15 07:43:33 2017, Mostly Cloudy
Fri Dec 15 08:43:37 2017, Mostly Cloudy
Fri Dec 15 09:43:41 2017, Mostly Cloudy
Fri Dec 15 10:43:45 2017, Mostly Cloudy
Fri Dec 15 11:43:49 2017, Mostly Cloudy
Fri Dec 15 12:43:54 2017, Partly Cloudy
Fri Dec 15 13:43:58 2017, Partly Cloudy
Fri Dec 15 14:44:02 2017, Mostly Cloudy
Fri Dec 15 15:44:06 2017, Partly Cloudy
Fri Dec 15 16:44:10 2017, Mostly Cloudy
Fri Dec 15 17:44:14 2017, Mostly Cloudy
Fri Dec 15 18:44:18 2017, Partly Cloudy
Fri Dec 15 19:44:22 2017, Partly Cloudy
Fri Dec 15 20:44:26 2017, Mostly Cloudy
Fri Dec 15 21:44:30 2017, Partly Cloudy
Fri Dec 15 22:44:34 2017, Partly Cloudy
Fri Dec 15 23:44:38 2017, Partly Cloudy
Sat Dec 16 00:44:42 2017, Partly Cloudy
Sat Dec 16 01:44:46 2017, Clear
Sat Dec 16 02:44:50 2017, Partly Cloudy
Sat Dec 16 03:44:54 2017, Mostly Cloudy
Sat Dec 16 04:44:58 2017, Overcast
Sat Dec 16 05:45:02 2017, Overcast
Sat Dec 16 06:45:06 2017, Overcast
Sat Dec 16 07:45:11 2017, Overcast
Sat Dec 16 08:45:15 2017, Overcast
Sat Dec 16 09:45:19 2017, Overcast
Sat Dec 16 10:45:23 2017, Overcast
Sat Dec 16 11:45:27 2017, Rain
Sat Dec 16 12:45:31 2017, Mostly Cloudy
Sat Dec 16 13:45:35 2017, Overcast
Sat Dec 16 14:45:40 2017, Overcast
Sat Dec 16 15:45:44 2017, Overcast
Sat Dec 16 16:45:47 2017, Overcast
Sat Dec 16 17:45:52 2017, Rain
Sat Dec 16 18:45:55 2017, Overcast
Sat Dec 16 19:45:59 2017, Rain
Sat Dec 16 20:46:04 2017, Rain
Sat Dec 16 21:46:08 2017, Rain
Sat Dec 16 22:46:12 2017, Mostly Cloudy
Sat Dec 16 23:46:16 2017, Overcast
Sun Dec 17 00:46:20 2017, Overcast
Sun Dec 17 01:46:24 2017, Overcast
Sun Dec 17 02:46:28 2017, Overcast
Sun Dec 17 03:46:32 2017, Overcast
Sun Dec 17 04:46:36 2017, Overcast
Sun Dec 17 05:46:40 2017, Overcast
Sun Dec 17 06:46:44 2017, Overcast
Sun Dec 17 07:46:49 2017, Overcast
Sun Dec 17 08:46:53 2017, Fog
Sun Dec 17 09:46:57 2017, Fog
Sun Dec 17 10:47:01 2017, Overcast
Sun Dec 17 11:47:05 2017, Overcast
Sun Dec 17 12:47:09 2017, Mostly Cloudy
Sun Dec 17 13:47:13 2017, Partly Cloudy
Sun Dec 17 14:47:18 2017, Partly Cloudy
Sun Dec 17 15:47:22 2017, Partly Cloudy
Sun Dec 17 16:47:26 2017, Partly Cloudy
Sun Dec 17 17:47:30 2017, Partly Cloudy
Sun Dec 17 18:47:34 2017, Mostly Cloudy
Sun Dec 17 19:47:38 2017, Mostly Cloudy
Sun Dec 17 20:47:42 2017, Overcast
Sun Dec 17 21:47:46 2017, Overcast
Sun Dec 17 22:47:51 2017, Overcast
Sun Dec 17 23:47:55 2017, Overcast
Mon Dec 18 00:47:59 2017, Overcast
Mon Dec 18 01:48:03 2017, Overcast
Mon Dec 18 02:48:07 2017, Overcast
Mon Dec 18 03:48:11 2017, Overcast
Mon Dec 18 04:48:16 2017, Overcast
Mon Dec 18 05:48:20 2017, Mostly Cloudy
Mon Dec 18 06:48:24 2017, Overcast
Mon Dec 18 07:48:28 2017, Overcast
Mon Dec 18 08:48:32 2017, Overcast
Mon Dec 18 09:48:36 2017, Overcast
Mon Dec 18 10:48:40 2017, Overcast
Mon Dec 18 11:48:44 2017, Overcast
Mon Dec 18 12:48:48 2017, Overcast
Mon Dec 18 13:48:52 2017, Overcast
Mon Dec 18 14:48:56 2017, Overcast
Mon Dec 18 15:49:00 2017, Overcast
Mon Dec 18 16:49:04 2017, Rain
Mon Dec 18 17:49:08 2017, Rain
Mon Dec 18 18:49:12 2017, Overcast
Mon Dec 18 19:49:17 2017, Overcast
Mon Dec 18 20:49:21 2017, Overcast
Mon Dec 18 21:49:25 2017, Fog
Mon Dec 18 22:49:29 2017, Fog
Mon Dec 18 23:49:33 2017, Fog
Tue Dec 19 00:49:37 2017, Fog
Tue Dec 19 01:49:41 2017, Fog
Tue Dec 19 02:49:45 2017, Fog
Tue Dec 19 03:49:50 2017, Fog
Tue Dec 19 04:49:54 2017, Fog
Tue Dec 19 05:49:58 2017, Overcast
Tue Dec 19 06:50:02 2017, Fog
Tue Dec 19 07:50:06 2017, Fog
Tue Dec 19 08:50:10 2017, Fog
Tue Dec 19 09:50:14 2017, Overcast
Tue Dec 19 10:50:18 2017, Overcast
Tue Dec 19 11:50:22 2017, Overcast
Tue Dec 19 12:50:26 2017, Overcast
Tue Dec 19 13:50:30 2017, Mostly Cloudy
Tue Dec 19 14:50:34 2017, Overcast
Tue Dec 19 15:50:38 2017, Overcast
Tue Dec 19 16:50:43 2017, Mostly Cloudy
Tue Dec 19 17:50:48 2017, Clear
Tue Dec 19 18:50:52 2017, Mostly Cloudy
Tue Dec 19 19:50:56 2017, Overcast
Tue Dec 19 20:51:00 2017, Overcast
Tue Dec 19 21:51:04 2017, Overcast
Tue Dec 19 22:51:08 2017, Rain
Tue Dec 19 23:51:12 2017, Overcast
Wed Dec 20 00:51:16 2017, Mostly Cloudy
Wed Dec 20 01:51:21 2017, Mostly Cloudy
Wed Dec 20 02:51:25 2017, Partly Cloudy
Wed Dec 20 03:51:29 2017, Partly Cloudy
Wed Dec 20 04:51:33 2017, Overcast
Wed Dec 20 05:51:37 2017, Mostly Cloudy
Wed Dec 20 06:51:41 2017, Partly Cloudy
Wed Dec 20 07:51:45 2017, Partly Cloudy
Wed Dec 20 08:51:49 2017, Partly Cloudy
Wed Dec 20 09:51:53 2017, Partly Cloudy
Wed Dec 20 10:51:58 2017, Partly Cloudy
Wed Dec 20 11:52:02 2017, Clear
Wed Dec 20 12:52:06 2017, Clear
Wed Dec 20 13:52:10 2017, Clear
Wed Dec 20 14:52:14 2017, Clear
Wed Dec 20 15:52:18 2017, Clear
Wed Dec 20 16:52:22 2017, Clear
Wed Dec 20 17:52:26 2017, Clear
Wed Dec 20 18:52:30 2017, Clear
Wed Dec 20 19:52:34 2017, Clear
Wed Dec 20 20:52:38 2017, Clear
Wed Dec 20 21:52:42 2017, Clear
Wed Dec 20 22:52:46 2017, Clear
Wed Dec 20 23:52:50 2017, Clear
Thu Dec 21 00:52:54 2017, Clear
Thu Dec 21 01:52:58 2017, Clear
Thu Dec 21 02:53:02 2017, Clear
Thu Dec 21 03:53:06 2017, Clear
Thu Dec 21 04:53:10 2017, Clear
Thu Dec 21 05:53:14 2017, Clear
Thu Dec 21 06:53:18 2017, Partly Cloudy
Thu Dec 21 07:53:22 2017, Partly Cloudy
Thu Dec 21 08:53:26 2017, Overcast
Thu Dec 21 09:53:30 2017, Overcast
Thu Dec 21 10:53:34 2017, Overcast
Thu Dec 21 11:53:38 2017, Mostly Cloudy
Thu Dec 21 12:53:42 2017, Mostly Cloudy
Thu Dec 21 13:53:46 2017, Overcast
Thu Dec 21 14:53:50 2017, Overcast
Thu Dec 21 15:53:54 2017, Overcast
Thu Dec 21 16:53:59 2017, Overcast
Thu Dec 21 17:54:03 2017, Overcast
Thu Dec 21 18:54:07 2017, Overcast
Thu Dec 21 19:54:11 2017, Overcast
Thu Dec 21 20:54:15 2017, Overcast
Thu Dec 21 21:54:19 2017, Overcast
Thu Dec 21 22:54:23 2017, Overcast
Thu Dec 21 23:54:28 2017, Overcast
Fri Dec 22 00:54:32 2017, Overcast
Fri Dec 22 01:54:36 2017, Overcast
Fri Dec 22 02:54:40 2017, Overcast
Fri Dec 22 03:54:44 2017, Overcast
Fri Dec 22 04:54:48 2017, Overcast
Fri Dec 22 05:54:52 2017, Overcast
Fri Dec 22 06:54:56 2017, Overcast
Fri Dec 22 07:55:00 2017, Overcast
Fri Dec 22 08:55:04 2017, Overcast
Fri Dec 22 09:55:08 2017, Overcast
Fri Dec 22 10:55:12 2017, Overcast
Fri Dec 22 11:55:16 2017, Overcast
Fri Dec 22 12:55:20 2017, Overcast
Fri Dec 22 13:55:25 2017, Overcast
Fri Dec 22 14:55:29 2017, Overcast
Fri Dec 22 15:55:33 2017, Overcast
Fri Dec 22 16:55:37 2017, Overcast
Fri Dec 22 17:55:42 2017, Overcast
Fri Dec 22 18:55:46 2017, Overcast
Fri Dec 22 19:55:50 2017, Overcast
Fri Dec 22 20:55:54 2017, Overcast
Fri Dec 22 21:55:58 2017, Overcast
Fri Dec 22 22:56:02 2017, Overcast
Fri Dec 22 23:56:09 2017, Overcast
Sat Dec 23 00:56:13 2017, Overcast
Sat Dec 23 01:56:18 2017, Overcast
Sat Dec 23 02:56:22 2017, Overcast
Sat Dec 23 03:56:26 2017, Overcast
Sat Dec 23 04:56:30 2017, Mostly Cloudy
Sat Dec 23 05:56:34 2017, Partly Cloudy
Sat Dec 23 06:56:38 2017, Clear
Sat Dec 23 07:56:42 2017, Mostly Cloudy
Sat Dec 23 08:56:46 2017, Partly Cloudy
Sat Dec 23 09:56:51 2017, Partly Cloudy
Sat Dec 23 10:56:55 2017, Partly Cloudy
Sat Dec 23 11:56:59 2017, Partly Cloudy
Sat Dec 23 12:57:03 2017, Clear
Sat Dec 23 13:57:07 2017, Partly Cloudy
Sat Dec 23 14:57:11 2017, Partly Cloudy
Sat Dec 23 15:57:15 2017, Partly Cloudy
Sat Dec 23 16:57:19 2017, Partly Cloudy
Sat Dec 23 17:57:24 2017, Partly Cloudy
Sat Dec 23 18:57:28 2017, Partly Cloudy
Sat Dec 23 19:57:32 2017, Partly Cloudy
Sat Dec 23 20:57:36 2017, Partly Cloudy
Sat Dec 23 21:57:40 2017, Partly Cloudy
Sat Dec 23 22:57:44 2017, Partly Cloudy
Sat Dec 23 23:57:48 2017, Partly Cloudy
Sun Dec 24 00:57:52 2017, Clear
Sun Dec 24 01:57:56 2017, Clear
Sun Dec 24 02:58:00 2017, Clear
Sun Dec 24 03:58:04 2017, Clear
Sun Dec 24 04:58:08 2017, Clear
Sun Dec 24 05:58:12 2017, Clear
Sun Dec 24 06:58:16 2017, Partly Cloudy
Sun Dec 24 07:58:20 2017, Partly Cloudy
Sun Dec 24 08:58:25 2017, Clear
Sun Dec 24 09:58:29 2017, Clear
Sun Dec 24 10:58:33 2017, Partly Cloudy
Sun Dec 24 11:58:37 2017, Partly Cloudy
Sun Dec 24 12:58:41 2017, Partly Cloudy
Sun Dec 24 13:58:46 2017, Clear
Sun Dec 24 14:58:50 2017, Clear
Sun Dec 24 15:58:54 2017, Clear
Sun Dec 24 16:58:58 2017, Clear
Sun Dec 24 17:59:02 2017, Partly Cloudy
Sun Dec 24 18:59:06 2017, Partly Cloudy
Sun Dec 24 19:59:10 2017, Partly Cloudy
Sun Dec 24 20:59:14 2017, Clear
Sun Dec 24 21:59:18 2017, Partly Cloudy
Sun Dec 24 22:59:22 2017, Partly Cloudy
Sun Dec 24 23:59:26 2017, Partly Cloudy
Mon Dec 25 00:59:30 2017, Partly Cloudy
Mon Dec 25 01:59:34 2017, Partly Cloudy
Mon Dec 25 02:59:38 2017, Partly Cloudy
Mon Dec 25 03:59:42 2017, Clear
Mon Dec 25 04:59:46 2017, Partly Cloudy
Mon Dec 25 05:59:50 2017, Partly Cloudy
Mon Dec 25 06:59:54 2017, Partly Cloudy
Mon Dec 25 07:59:59 2017, Partly Cloudy
Mon Dec 25 09:00:03 2017, Partly Cloudy
Mon Dec 25 10:00:07 2017, Clear
Mon Dec 25 11:00:12 2017, Clear
Mon Dec 25 12:00:16 2017, Clear
Mon Dec 25 13:00:20 2017, Clear
Mon Dec 25 14:00:24 2017, Partly Cloudy
Mon Dec 25 15:00:28 2017, Partly Cloudy
Mon Dec 25 16:00:32 2017, Partly Cloudy
Mon Dec 25 17:00:36 2017, Overcast
Mon Dec 25 18:00:41 2017, Overcast
Mon Dec 25 19:00:45 2017, Overcast
Mon Dec 25 20:00:49 2017, Overcast
Mon Dec 25 21:00:53 2017, Overcast
Mon Dec 25 22:00:57 2017, Overcast
Mon Dec 25 23:01:01 2017, Overcast
Tue Dec 26 00:01:05 2017, Overcast
Tue Dec 26 01:01:09 2017, Overcast
Tue Dec 26 02:01:13 2017, Overcast
Tue Dec 26 03:01:17 2017, Overcast
Tue Dec 26 04:01:21 2017, Overcast
Tue Dec 26 05:01:25 2017, Overcast
Tue Dec 26 06:01:30 2017, Overcast
Tue Dec 26 07:01:34 2017, Overcast
Tue Dec 26 08:01:38 2017, Overcast
Tue Dec 26 09:01:42 2017, Rain
Tue Dec 26 10:01:46 2017, Overcast
Tue Dec 26 11:01:50 2017, Overcast
Tue Dec 26 12:01:54 2017, Overcast
Tue Dec 26 13:01:58 2017, Overcast
Tue Dec 26 14:02:02 2017, Overcast
Tue Dec 26 15:02:06 2017, Overcast
Tue Dec 26 16:02:10 2017, Overcast
Tue Dec 26 17:02:14 2017, Overcast
Tue Dec 26 18:02:19 2017, Overcast
Tue Dec 26 19:02:23 2017, Overcast
Tue Dec 26 20:02:27 2017, Overcast
Tue Dec 26 21:02:31 2017, Overcast
Tue Dec 26 22:02:35 2017, Mostly Cloudy
Tue Dec 26 23:02:39 2017, Overcast
Wed Dec 27 00:02:43 2017, Overcast
Wed Dec 27 01:02:47 2017, Overcast
Wed Dec 27 02:02:51 2017, Rain
Wed Dec 27 03:02:55 2017, Rain
Wed Dec 27 04:02:59 2017, Overcast
Wed Dec 27 05:03:04 2017, Rain
Wed Dec 27 06:03:08 2017, Overcast
Wed Dec 27 07:03:12 2017, Overcast
Wed Dec 27 08:03:16 2017, Overcast
Wed Dec 27 09:03:21 2017, Overcast
Wed Dec 27 10:03:30 2017, Overcast
Wed Dec 27 11:03:34 2017, Overcast
Wed Dec 27 12:03:38 2017, Overcast
Wed Dec 27 13:03:42 2017, Overcast
Wed Dec 27 14:03:46 2017, Mostly Cloudy
Wed Dec 27 15:03:50 2017, Overcast
Wed Dec 27 16:03:54 2017, Overcast
Wed Dec 27 17:03:58 2017, Overcast
Wed Dec 27 18:04:02 2017, Overcast
Wed Dec 27 19:04:07 2017, Overcast
Wed Dec 27 20:04:11 2017, Overcast
Wed Dec 27 21:04:15 2017, Overcast
Wed Dec 27 22:04:20 2017, Overcast
Wed Dec 27 23:04:24 2017, Overcast
Thu Dec 28 00:04:28 2017, Overcast
Thu Dec 28 01:04:32 2017, Overcast
Thu Dec 28 02:04:36 2017, Overcast
Thu Dec 28 03:04:40 2017, Overcast
Thu Dec 28 04:04:44 2017, Overcast
Thu Dec 28 05:04:48 2017, Overcast
Thu Dec 28 06:04:52 2017, Overcast
Thu Dec 28 07:04:56 2017, Overcast
Thu Dec 28 08:05:00 2017, Overcast
Thu Dec 28 09:05:04 2017, Overcast
Thu Dec 28 10:05:08 2017, Overcast
Thu Dec 28 11:05:12 2017, Overcast
Thu Dec 28 12:05:16 2017, Overcast
Thu Dec 28 13:05:20 2017, Overcast
Thu Dec 28 14:05:25 2017, Overcast
Thu Dec 28 15:05:29 2017, Overcast
Thu Dec 28 16:05:33 2017, Overcast
Thu Dec 28 17:05:37 2017, Overcast
Thu Dec 28 18:05:41 2017, Overcast
Thu Dec 28 19:05:46 2017, Overcast
Thu Dec 28 20:05:50 2017, Overcast
Thu Dec 28 21:05:54 2017, Overcast
Thu Dec 28 22:05:58 2017, Overcast
Thu Dec 28 23:06:02 2017, Overcast
Fri Dec 29 00:06:06 2017, Overcast
Fri Dec 29 01:06:10 2017, Overcast
Fri Dec 29 02:06:14 2017, Overcast
Fri Dec 29 03:06:18 2017, Overcast
Fri Dec 29 04:06:22 2017, Overcast
Fri Dec 29 05:06:27 2017, Overcast
Fri Dec 29 06:06:31 2017, Overcast
Fri Dec 29 07:06:35 2017, Overcast
Fri Dec 29 08:06:39 2017, Overcast
Fri Dec 29 09:06:43 2017, Overcast
Fri Dec 29 10:06:47 2017, Overcast
Fri Dec 29 11:06:51 2017, Overcast
Fri Dec 29 12:06:56 2017, Overcast
Fri Dec 29 13:07:00 2017, Overcast
Fri Dec 29 14:07:04 2017, Overcast
Fri Dec 29 15:07:08 2017, Overcast
Fri Dec 29 16:07:12 2017, Overcast
Fri Dec 29 17:07:16 2017, Overcast
Fri Dec 29 18:07:20 2017, Overcast
Fri Dec 29 19:07:24 2017, Overcast
Fri Dec 29 20:07:29 2017, Overcast
Fri Dec 29 21:07:33 2017, Overcast
Fri Dec 29 22:07:37 2017, Overcast
Fri Dec 29 23:07:41 2017, Overcast
Sat Dec 30 00:07:45 2017, Overcast
Sat Dec 30 01:07:49 2017, Overcast
Sat Dec 30 02:07:53 2017, Overcast
Sat Dec 30 03:07:57 2017, Overcast
Sat Dec 30 04:08:02 2017, Overcast
Sat Dec 30 05:08:05 2017, Overcast
Sat Dec 30 06:08:09 2017, Overcast
Sat Dec 30 07:08:14 2017, Overcast
Sat Dec 30 08:08:18 2017, Rain
Sat Dec 30 09:08:22 2017, Overcast
Sat Dec 30 10:08:26 2017, Overcast
Sat Dec 30 11:08:31 2017, Overcast
Sat Dec 30 12:08:35 2017, Overcast
Sat Dec 30 13:08:40 2017, Overcast
Sat Dec 30 14:08:44 2017, Overcast
Sat Dec 30 15:08:48 2017, Overcast
Sat Dec 30 16:08:52 2017, Overcast
Sat Dec 30 17:08:56 2017, Overcast
Sat Dec 30 18:09:00 2017, Overcast
Sat Dec 30 19:09:04 2017, Overcast
